2021-04-17T00:00:00Z	1061128888
2021-04-18T00:00:00Z	2051655697
2021-04-19T00:00:00Z	1743067336
2021-04-20T00:00:00Z	4118146177
2021-04-21T00:00:00Z	2396151259
2021-04-22T00:00:00Z	2187984670
2021-04-23T00:00:00Z	1967770871
2021-04-24T00:00:00Z	1967770871
2021-04-25T00:00:00Z	2907804712
2021-04-26T00:00:00Z	596262576
2021-04-27T00:00:00Z	466196669
2021-04-28T00:00:00Z	455009692
2021-04-29T00:00:00Z	417964538
2021-04-30T00:00:00Z	324948968
2021-05-01T00:00:00Z	271530490
2021-05-02T00:00:00Z	307500598
2021-05-03T00:00:00Z	372056863
2021-05-04T00:00:00Z	332209229
2021-05-05T00:00:00Z	305813150
2021-05-06T00:00:00Z	277466353
2021-05-07T00:00:00Z	282096381
2021-05-08T00:00:00Z	347425776
2021-05-09T00:00:00Z	438058313
2021-05-10T00:00:00Z	499087759
2021-05-11T00:00:00Z	499087759
2021-05-12T00:00:00Z	425060919
2021-05-13T00:00:00Z	432634147
2021-05-14T00:00:00Z	280711748
2021-05-15T00:00:00Z	214057839
2021-05-16T00:00:00Z	207684042
2021-05-17T00:00:00Z	199479475
2021-05-18T00:00:00Z	228500241
2021-05-19T00:00:00Z	273105830
2021-05-20T00:00:00Z	204391096
2021-05-21T00:00:00Z	459237019
2021-05-22T00:00:00Z	270115089
2021-05-23T00:00:00Z	212168461
2021-05-24T00:00:00Z	126620022
2021-05-25T00:00:00Z	103040817
2021-05-26T00:00:00Z	87388622
2021-05-27T00:00:00Z	88741557
2021-05-28T00:00:00Z	86365919
2021-05-29T00:00:00Z	57175050
2021-05-30T00:00:00Z	52995272
2021-05-31T00:00:00Z	54395766
2021-06-01T00:00:00Z	44509759
2021-06-02T00:00:00Z	89159098
2021-06-03T00:00:00Z	52818383
2021-06-04T00:00:00Z	68718780
2021-06-05T00:00:00Z	45590887
2021-06-06T00:00:00Z	38992150
2021-06-07T00:00:00Z	42838539
2021-06-08T00:00:00Z	53828881
2021-06-09T00:00:00Z	38189747
2021-06-10T00:00:00Z	37645656
2021-06-11T00:00:00Z	28098728
2021-06-12T00:00:00Z	31824218
2021-06-13T00:00:00Z	46290924
2021-06-14T00:00:00Z	119188860
2021-06-15T00:00:00Z	35002422
2021-06-16T00:00:00Z	39659531
2021-06-17T00:00:00Z	30991735
2021-06-18T00:00:00Z	36181210
2021-06-19T00:00:00Z	23359835
2021-06-20T00:00:00Z	24930231
2021-06-21T00:00:00Z	24759825
2021-06-22T00:00:00Z	45726966
2021-06-23T00:00:00Z	22256643
2021-06-24T00:00:00Z	23580459
2021-06-25T00:00:00Z	19186050
2021-06-26T00:00:00Z	14274982
2021-06-27T00:00:00Z	14178666
2021-06-28T00:00:00Z	15707260
2021-06-29T00:00:00Z	18449995
2021-06-30T00:00:00Z	14335984
2021-07-01T00:00:00Z	13098884
2021-07-02T00:00:00Z	10152667
2021-07-03T00:00:00Z	12241925
2021-07-04T00:00:00Z	15190610
2021-07-05T00:00:00Z	15234556
2021-07-06T00:00:00Z	16558784
2021-07-07T00:00:00Z	18765073
2021-07-08T00:00:00Z	13243932
2021-07-09T00:00:00Z	19231718
2021-07-10T00:00:00Z	9536542
2021-07-11T00:00:00Z	10844718
2021-07-12T00:00:00Z	13578372
2021-07-13T00:00:00Z	13349273
2021-07-14T00:00:00Z	21969484
2021-07-15T00:00:00Z	21824414
2021-07-16T00:00:00Z	18415043
2021-07-17T00:00:00Z	11757302
2021-07-18T00:00:00Z	12132066
2021-07-19T00:00:00Z	15983066
2021-07-20T00:00:00Z	13598299
2021-07-21T00:00:00Z	14572910
2021-07-22T00:00:00Z	11604384
2021-07-23T00:00:00Z	15947553
2021-07-24T00:00:00Z	32198459
2021-07-25T00:00:00Z	22946638
2021-07-26T00:00:00Z	26522859
2021-07-27T00:00:00Z	17783634
2021-07-28T00:00:00Z	23440850
2021-07-29T00:00:00Z	15666690
2021-07-30T00:00:00Z	15666690
2021-07-31T00:00:00Z	13109690
2021-08-01T00:00:00Z	13286943
2021-08-02T00:00:00Z	13067588
2021-08-03T00:00:00Z	5764268
2021-08-04T00:00:00Z	2030501
2021-08-05T00:00:00Z	13420052
2021-08-06T00:00:00Z	12195312
2021-08-07T00:00:00Z	13153027
2021-08-08T00:00:00Z	11028056
2021-08-09T00:00:00Z	16982989
2021-08-10T00:00:00Z	15987506
2021-08-11T00:00:00Z	21402840
2021-08-12T00:00:00Z	17716506
2021-08-13T00:00:00Z	13096936
2021-08-14T00:00:00Z	30357968
