Protocol,1664582400,1664668800,1664755200,1664841600,1664928000,1665014400,1665100800,1665187200,1665273600,1665360000,1665446400,1665532800,1665619200,1665705600,1665792000,1665878400,1665964800,1666051200,1666137600,1666224000,1666310400,1666396800,1666483200,1666569600,1666656000,1666742400,1666828800,1666915200,1667001600,1667088000,1667174400,1667260800,1667347200,1667433600,1667520000,1667606400,1667692800,1667779200,1667865600,1667952000,1668038400,1668124800,1668211200,1668297600,1668384000,1668470400,1668556800,1668643200,1668729600,1668816000,1668902400,1668988800,1669075200,1669161600,1669248000,1669334400,1669420800,1669507200,1669593600,1669680000,1669766400,1669852800,1669939200,1670025600,1670112000,1670198400,1670284800,1670371200,1670457600,1670544000,1670630400,1670716800
"MistSwap",17932.472365294565,10963.582425548628,29027.16452379981,40840.54813253319,62941.70603224752,13717.700782013007,19915.09631672143,17529.80122411962,13964.461061489597,33988.161361604594,17396.71977043706,32001.555120229295,41937.5882874663,10003.12988466966,16424.891464243392,35961.81741987452,8062.775108427082,82879.70525743175,64833.50268006758,32748.450927377606,13930.515114303098,20581.770525622975,12865.882349310554,47756.06931815172,30702.24465780805,60348.34232778865,24420.192597576093,75357.01326902243,75172.29560287925,15791.093534804908,54070.64494536543,18424.127230445923,27129.852679608062,16486.79430266826,48822.504825834796,32661.45834931586,36777.82034929445,49595.71194250386,136313.71219157623,93607.58472608667,50638.11490652288,21263.540776159116,6859.064181707597,12180.47534132765,15933.29444750961,17298.200932142434,14273.191602264611,5127.508244727338,3972.8502734539074,2589.9453671631973,16226.089822695942,5586.795592220897,"","",13582.9614277395,6692.398164089346,3612.753311232559,3489.454896956282,17441.216313341345,6920.946437776003,83836.54053078542,2452.7501609680053,5937.174972474506,1906.0158686082198,25440.16573805058,12717.833288905604,6107.891776298303,3795.6525152715208,3501.33508337133,2032.5849248054324,2251.5243878209835,5403.045005006045
"MM Stableswap Polygon",592470.6166533111,1313492.569255429,868210.4701643875,947624.8794778645,677082.8719024262,928679.0430945435,1327447.275992502,1109012.2603665332,1067137.2285070023,1199421.2796478327,1680910.0238486466,787029.7989473494,1280006.6339874729,"",1022333.8320930465,1378530.4504334626,1233268.7587806727,957181.8391999708,688669.2567948786,402588.9851125214,535726.8030584329,360177.7390996785,572435.5695143829,409767.24997943337,703443.0392143255,546284.029529389,706380.1212220574,541452.5976332017,674610.8102982459,626935.5715874545,435404.26943896385,614471.9420892246,1078182.2288746254,880097.9962373232,1242477.762235666,700857.243193558,557188.3810422488,810863.3860238132,2353212.2296184786,3970328.0409364915,3221504.7920678416,1995742.7912280916,757495.6227054581,704306.5932835323,1100089.6069774025,652950.595034342,2680996.4147138325,409373.8791769415,315223.8190131803,195063.79239584343,304211.7305829339,577830.440955021,458921.90338707325,"",335125.4108017395,341131.71613370476,352062.8587153376,221261.2998336773,198754.78304864842,250468.03648630125,570684.5599346901,387536.0318180057,358320.7856110551,298483.4083515404,662459.2247310034,508081.74552104523,376693.9257744336,578097.0415340678,1879932.4303938586,242639.40837515256,382624.99069947295,318877.752736988
"Mobius Money",21099.77780186903,65839.20293249583,60929.57501272416,20205.977373109185,19059.515827434203,23094.806157845098,9507.444154470695,1875.8933609765552,490.926248651092,6493.282353270766,2879.575983667845,6741.407994663244,10668.30772491741,54205.64152224645,18221.47255145002,22611.879442933976,19356.49352894079,341626.90466587513,140372.0589434768,51468.553381983395,45714.557375586744,64529.77399280305,33717.10227459165,79535.45298999369,105600.77575383022,32376.019970422476,37052.58813036,7797.963930156489,11079.394620073892,11336.821824315602,21881.549447225203,12037.130870242567,30467.450400433376,168112.71617668783,"",790576.9099284564,34822.205667509676,445857.8701702719,46250.3731935974,364923.27422906953,84228.47889448039,90934.77615287316,8597.364291840166,7182.081730436706,39210.534042027386,51144.3167518486,9992.80235547705,65336.08337539957,19568.002631223033,5479.204131568582,5523.226449070028,14394.318642636335,24348.2156141454,"",7048.61686294639,33671.47301233371,4134.409281134171,416206.8275629196,368732.55594286555,13732.490740018804,21286.351520104883,21069.8992777048,11153.977927344555,27031.784001881937,303943.82689205685,258517.1735830599,13381.993002438963,3347.218394395501,55692.43165959737,177712.5150282163,20446.216172162225,4193.888452651171
"MojitoSwap",96794.98767853458,171777.71378695834,229874.0388383592,1136034.610050396,372784.67276394117,393412.4708127173,329494.6607548796,313428.99013983447,425821.48329889355,429429.9186383962,333115.2922465028,539312.0961788235,1042397.649691655,776231.0623818646,760825.7037954944,373435.18220523954,436078.48160537647,452092.68419340457,403776.05360753776,563414.8114286133,530762.0333902121,428273.0232971847,487275.3194582749,353510.6734027272,687864.0372423802,646485.3023625168,604128.1211905199,564379.484097789,1134912.421544064,744482.3511367821,580388.376534281,484151.4223786573,728899.1386069887,593868.4566476042,1201131.3901238749,691054.9248761496,355270.88503438956,411534.59163551964,3114497.4137881836,3049372.6797638633,2415817.4822940393,1581152.3914833136,690550.1790530888,3280524.863474055,2220377.4372749324,533772.5775092605,301648.9893041715,331850.001934413,212559.08993306584,113133.53681279992,258133.6147782283,611124.2314417633,"",464251.02596987365,315703.5066085408,272355.56392223877,311110.41925801506,188647.4306857232,309858.29488686525,416562.13874423224,410355.073784554,232944.24200283052,215029.1935230901,200864.7451204788,139398.4569333656,297943.0910711869,219362.3896872879,239928.19501301186,140990.6424439379,123248.98589283264,92449.66157422197,85319.04840832794
"Moon Swap",3585.1989483206216,2474.2095037263634,1954.2489583861375,4250.528504615521,4322.785139592888,3445.3955095355936,2385.1507364533313,3679.5724280157447,690.5322476847485,995.59542361915,15013.958373396978,10110.342224722577,6510.345714000298,21048.044221290307,8934.010942782059,12766.855588759432,5112.335482314609,7485.496385735256,18018.757390651863,"",9186.454100737803,4906.184104635887,4960.0927436956645,3457.5115554864356,6755.899103695464,19616.490095746693,12859.524142714012,2179.87247291109,3496.754177325579,13698.250355202481,6539.580278992349,6265.636983518278,10511.025080090258,15737.124820113257,37447.33985808227,50395.40266523425,10487.689274821836,7510.313805506094,10624.979438192606,45263.24201001754,28737.539193275228,46329.009524840476,25562.944367057844,17312.52303345115,3597.24381169998,12106.835797560994,8681.298179468518,12695.739352688113,5360.340535749931,15654.350935941084,8466.811331707055,10996.958294367034,"","",21790.734684012343,15140.243568239124,12394.610295814997,9043.422479681618,11401.706191099775,8535.945306962594,13209.327593596154,25452.092241598493,25745.223767236694,11257.601564092824,46753.195646474865,17057.088063253217,75415.49939652413,37073.74049605208,20405.566146751167,17230.610584489787,30369.496687226496,10675.20146742688
"MooniSwap",43032.403471408514,"","","","",35396.430622295156,104059.20525310375,32684.482425648297,60066.18792751752,83694.94124093073,47630.91252767819,76709.75040942071,104101.63139964246,63790.237879335466,28248.33553711475,31885.1348737528,55980.70565519873,23488.49608375315,31176.64654502905,31586.895940998416,14914.134098166796,17761.59986076912,41665.14761847071,30550.78586669658,91589.14803286099,63829.798344321185,52316.40691807283,52334.44337624168,59804.53691573886,57393.97642340138,68973.34651031256,26659.32703842532,90123.99063401746,128885.72581356596,87622.47781795087,98792.49381381358,83596.14332297178,92389.85074943445,113528.80764969178,171593.93333087824,103454.94132727067,115471.30379229669,136761.0056430631,188888.81267624156,139166.08759322375,65026.89443727971,61942.9591965527,58174.45160191604,107915.89144296806,39686.56437515174,89706.78455071295,75339.99083961917,59602.07329589657,46025.8560448028,38617.03748427821,42029.74933103215,14873.200770850328,54115.40700733768,59010.25508574324,25505.643530823414,56158.266587520506,60241.5720253569,76723.80391361739,20290.34192344749,43601.32949339313,32772.804916592606,47545.50278317503,45692.27729277428,44854.998542431524,22843.865689402453,40520.18527486751,31230.084452887604
"Morpheus Swap","","","","","","","","","","","","","","","","",889.1554621721971,1859.1179767772217,948.8606130354208,998.2354171001211,1604.6752537807777,953.1925734730108,1235.073564175393,1291.6126414968335,2028.8741298102323,1977.3118124040575,3574.220256050123,2402.1798593176272,2983.424396283614,5418.0086625107715,4910.49566811368,1640.7500774783648,3197.394806238163,9166.67175353008,9016.858614285575,9229.681208051585,3951.280424579435,3812.185822366768,"",13650.111197058017,6402.612197940335,3758.0008730377817,2115.4577455748213,2266.7486806008164,3844.9381530346773,2681.5797137360933,3319.8886765001826,2265.2789062768024,965.2915359197041,841.4030702437982,1660.4219765458047,2314.6942918229033,1723.4252181914221,"",1002.8746325134814,1203.4525773432786,4451.676036837432,2036.0344187210687,4323.051559664389,4189.579982290006,5113.314388056873,5194.2676962053965,3416.108352735626,3287.28828584907,5399.650929534408,4265.359397739287,2902.4511725873585,22742.04886173191,33111.13933715714,71756.53823748039,14780.382377662516,12343.828692911191
"MuesliSwap",187009.0582818619,64855.51822734189,130037.904454876,60727.79910626868,298661.4168253284,59259.66828154094,47338.18237127607,41244.57410348479,77452.04425326125,42837.92992667579,180517.10505145078,206194.57723002523,332059.717206222,107963.78746820692,45925.61351735161,99030.6447726917,64773.91232372476,39674.53244389783,253901.94782307293,64313.48903925038,64692.26096843162,61455.805086105596,78438.04638161605,222423.952807125,304910.81111660565,120703.76166945421,107913.23980236407,166970.9708920953,125560.40656254915,82916.53479302552,142091.51260699995,70584.9818447009,116613.1746931054,115348.53715129981,128703.07066078893,124138.96759594066,113311.13040024292,89367.51018398168,346125.2321611232,259172.70883338005,192524.2151914623,80718.45101554172,52242.43314474997,111195.06604641519,119076.63420605136,55036.345897495594,78219.07469391126,29134.617576187975,111730.39701996934,52223.23636777298,30476.714958599594,98829.36803389015,"","",90479.6402794201,188290.93924799855,61715.659694498885,94516.14221245048,107691.7062184168,56490.52664433447,54629.1225964413,142516.71945080414,52906.238182778456,49823.13505068321,33449.68645708463,59428.00946650095,66556.33305030431,64715.84979161569,60678.791212871474,45324.08895026019,37214.85516787775,62302.23852588115
"NetSwap",247096.45648218208,176627.7855027114,165829.61476568252,273993.5718257784,594699.2052972029,506334.79662636376,542121.4049354927,340982.271286592,185183.90567359244,180659.805226355,564978.4080836023,265777.61583502765,447963.01956076163,281771.97324308916,86025.44192167946,385204.7297160797,640530.3521588773,474164.81546078617,455848.2728152036,195440.47630546658,283019.6793029569,268269.0298765625,275365.8033144851,224836.11608574243,552722.2176760697,414433.5010922678,304233.85377749515,238998.64870939244,715410.1603823924,354015.28133254603,429159.5856539267,382735.60764209303,493141.3453071137,346218.9167655952,686468.8810138246,284280.31828254776,273352.97465066594,244724.03869461693,1297621.0631541107,1383592.9741644838,966590.216734591,591569.1932506876,181390.0044326151,396860.751876157,468040.7426231248,535554.3118818783,275594.64578310883,139203.67636800554,66283.66305406835,65508.74016427758,104970.89768749257,449013.66441805515,235510.62404202746,175154.45447226727,91225.21724472698,77480.6725079749,120533.04982944683,118337.68978340396,163501.2610630508,120163.19495023058,206483.76541475218,257832.2102164934,118240.37425186457,157607.2050872631,123109.29339428573,173404.67274789035,128993.485882211,112672.4119465527,182319.91869863126,74041.05616434843,115132.00313675786,55990.314885882006
"Nomiswap",3051340.6005981094,1021130.0926967085,1095097.7956408802,1500893.6363818701,1175960.9138913152,4020038.2632052666,1722234.1747189404,507303.90603617654,466040.43188391405,783021.3320813638,997356.930205146,584182.6062122507,2020120.935113519,1010096.3683449965,535761.9970188643,659696.9546930434,898784.9194026283,791915.9245684547,745579.6772463187,764367.7709326992,855229.3783399012,594185.5568512214,576496.0618104617,643249.1975136058,1568256.9977538446,1715310.8227752314,1947853.8203037118,1943292.3396900024,4981449.516885601,3689661.8912790744,3743654.9732728335,2920289.8631476136,3055302.504000629,1993969.415561872,3102526.1867744382,1739366.7215987055,1320437.637559316,2088359.8219165849,12353092.577914966,9745693.369916756,6736827.685693711,3242948.7780414266,4927275.431645617,2237071.184457858,2783404.947126943,1896822.5399400238,1628832.750387677,1178952.6957733224,535594.6763927968,807201.4087542762,845733.9903580145,1739030.4317968658,"","",803052.0051499277,968162.242432488,926079.2505118346,1151975.3722907854,1367567.72020036,926417.6977304271,1289455.0805420643,847501.1114807986,761863.8661995773,441517.80838771845,520764.3781777458,784955.1072076403,447741.75132422167,634800.9774524596,476488.1816426656,450656.1438760927,579021.6186509917,372589.55135999504
"OKCSwap",33999.93143247794,81688.95865119624,99139.11295285191,101627.35852883411,86406.88112094128,106223.42318073862,87995.89933204083,22933.126268939843,23927.886901896414,70573.5847682546,98528.57218753407,47493.399953102904,194501.87211319047,121908.18330944979,47593.56335995719,52383.88457785856,61265.72277990703,94175.8545706793,60167.00096942552,187931.0716463451,112085.28273168135,54689.1577128193,84924.68240130543,138993.42375927276,278482.24729745055,329415.07839849143,256320.55665013113,245185.3861951332,263418.49345696706,142073.05313042348,333604.0194081573,289543.65807175473,390487.7896748435,678675.0322134804,395724.81019708177,226134.86793696167,159673.13457097134,325519.4315536349,1619278.9574850462,1574986.8260457837,1467597.882748031,1016640.3587366052,284829.38011791423,315518.6345748514,669384.1934434584,513943.886652841,358503.5798622236,203063.27307160624,47622.96628098888,48059.56037814513,101247.91967434734,334284.44928100856,"","",141996.87575922706,93484.38651276867,86462.27319004426,63356.27465205958,85508.47102678617,61439.79395061034,154160.37468113337,95796.73374220432,73376.79515030001,55496.77927867538,62749.10795448168,60717.331713070234,58685.55547165878,89117.35268120293,94623.17270473906,100128.99272827519,105634.8127518113,250221.86644652134
"OolongSwap",29282.42996138315,14250.279020550639,16531.94196286872,32877.42567554121,20811.03680393109,21758.479167088095,16106.455135484193,7220.9015090658,17108.741471306774,36574.34666347362,35186.55983024733,32389.135181674854,79600.70717361721,45130.24553236512,19470.855334283184,9155.43627350396,17440.14975233884,20715.113881663612,10695.268886236385,34119.02768782513,44332.57195677397,21894.098270549868,23997.32115672655,18272.279934434464,128601.91245914926,54382.384504974325,28044.100505392835,22869.333181988863,63720.652575836655,19801.47750396994,82061.76919048771,26405.4765612746,53992.930111536036,17261.97390094119,51629.26336951605,33371.50988629249,19656.73671913902,22392.706211094683,228894.99822344145,200068.1583532717,187374.83486633882,83112.26368965929,40726.53776631333,21145.392740078576,100083.93951233759,39226.71655554624,15174.100608173298,20186.698182014694,126921.82866048955,24236.41733601484,19201.017937741184,30747.492939264994,28795.91424327746,"",20211.603339533474,21510.182023305893,11041.674592915931,4052.5527210228624,17960.008856545308,13033.634836333686,61150.166751108256,12795.121049363932,24837.32293420827,15644.458461084969,7836.456503900857,16916.62680661904,5929.275067535681,9989.972780104195,8336.37298490971,11988.0170989879,3307.274088203865,4551.117361002358
"OpenBook","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2856535.9893589998,1322704.833667,1015326.079231,1601142.7225259999,2929497.3542078063,3827575.907073686,4301620.201048726,3100053.762917,3407863.051106919,1812051.442725391,1050410.1647447462,2088463.329770056,1202802.116007,1680677.6942140001,964741.262459,789365.12161,663677.6130592327,496618.4064949999,2487047.396482,1828348.2235481006,1048045.9265075058,607495.3553803238,971637.5940656379,371553.7125470001,470219.6190870001
"OpenLeverage","",499822.06211761385,329557.1502193489,262992.55669615004,228817.1883278853,337459.9320870438,291223.268217154,95371.8577435,"",880587.9005599774,255315.33493646167,267857.56117189134,523563.7489615694,321473.59365500807,89135.38287885788,344952.5791202386,275346.08507385215,420003.07190769824,388461.6481124912,824144.3803049431,300583.97829071723,64593.6866128073,441864.85897529585,97732.0204809069,566519.8653442976,352500.5044629597,643495.057896345,342206.88970312045,348729.38714595087,1060507.664994292,411686.5269173572,412636.87306940375,184363.69103375808,347446.7887687124,446126.53837786097,202106.19878576446,444618.80297885847,354646.3874421366,1162056.4803302186,813783.9536317562,556644.5870558742,214664.69704211282,216163.32489444097,309770.9899087902,264018.22574962274,112109.38913413377,158067.829076198,115639.25647542615,96915.67465083767,307210.7068498961,235342.2783441511,796116.7214619297,"","",1316937.787275099,1823571.6093576543,2751064.1723321048,3925359.390961951,5895909.80244687,4599513.445239655,7703074.138924904,10831078.394395635,16361129.10298314,32776865.63777876,37530691.42208936,43534642.6280342,62771980.4893433,4701799.511107348,99472.74818991178,68168682.5335594,92806790.07436633,8530894.015025616
"OPX Finance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",34.61711462,270.69840607209056,196.59175109825975,183.42912201599714,819.6575778021714,567.9093235164653,222.1319832725982,595446.0871758562,151195.97216610608,53817.917001701564,21337.775973571035,15479.321247904198,38393.82612318043,21504.24800744138,9876.274335001179,6281.7668010268835,125261.39765771072,2004.4015990312857,14357.355435292266,93208.06676701202,39846.83247247696,300103.00822981715,10670.767160171275,269645.8563251406,27930.022658773156,5469.210044093452,159908.14049220225,22291.25972570323,196646.83589696605,95181.85861094443,16675.58525960749,28885.980619319114,14351.88681762652,28934.007473317142,9842.361163616573,3733.60493766133,26538.31605377796,13624.244465650543
"Orca",19533577.121419795,19868621.44599223,20062631.51724178,19693284.844019476,56192999.915408395,12753488.9773239,12532471.578472724,4785029.168322617,5993067.279043306,12663448.937605785,16373409.342652276,12250697.515794339,23713866.91875706,16515237.00608696,6318615.543015061,7754236.7583921505,10952639.99371695,11206259.887834202,7872995.541569293,12763177.432609268,24834385.9236617,10025395.938693661,11644034.726527805,10885242.275307804,25343656.28962195,21201030.83914945,31703558.550758127,22480937.85448538,26340682.192373235,21755897.530638613,31857274.164566282,17506970.45580214,34463483.35777966,20408552.972712122,32924798.15529454,46084237.77408214,"",58253739.17689625,168384686.00781828,230348606.1389116,126513803.92102772,66593582.207452714,32342629.274665065,29845335.43954933,51615248.75742758,28196249.283226836,14646392.754277788,64511969.27749813,16531219.81341661,12722803.981758783,28605268.298445057,29945887.65983404,42682837.22554244,36231279.01801216,22609846.104566284,13956008.020189973,24207306.494236458,7167814.489205335,14093841.022028143,6748237.053913619,9810725.238651033,6386998.612866021,6369717,5122167,10883547.519734234,13610644.199060902,13228222.24746994,7691090.490324723,5300905.411053217,6772056.198838129,5366888.3102256665,4073037.1079708366
"Orderly Network",12594.933013824999,25174.72092765,37754.508841475,50334.2967553,33083.9386639,56375.096898,70392.30063381,28942.29101798,238431.77354793,1307177.63410858,1852779.9605225,1486694.56822643,524251.37313071,773858.71624121,125915.06321029,417643.44883349,776080.4996825,5544072.81472018,3290162.59173827,5569118.59896919,6954478.36397218,1006668.15743429,2020392.74266361,3465272.54591068,8425602.68454695,4727814.62041244,8715066.30822399,2574797.50627814,2700998.47663814,547550.65443146,4933591.3438531,1424955.75706962,5396699.29141974,3504134.54624384,5891369.87439935,1692405.51494703,3162979.20204949,4773132.22634827,16618778.58255196,6525877.93582071,7764735.22190097,2968309.40764808,513599.95009171,816112.66851526,1620421.2124183,930995.85316414,1119807.79523804,725777.74075054,460660.02333902,419697.69126084,584697.96449273,646041.31161651,465773.54783369,536689.76283348,417657.24666858,1392140.67532698,727326.17457764,711508.95514362,561496.4260564,608113.67263235,591845.43116714,336771.04681182,212707.11057658,95357.84968855,686640.46450682,686738.17783298,94469.90659854,149537.73126525,112571.8458503,174157.02853722,61159.7731592,55810.8217442
"Osmosis",9076698.899845589,8227421.951109336,"",11668511,9956192,10175179.707089381,12355303,8605571,5847982,12182304,22112151.71735197,"",22204533.282656312,18405217.200033978,7999485.820853118,6123963.993428814,10692993,11980325.21462514,10285080,8932449.145374073,10632629.790285919,8628698.217471367,7137078,10146573.989361096,13810656.848109819,11398107,32183074,68338571.49209438,25406052,17103705.06452735,20763712,15207277.608319528,18841522.475522347,12544811.816807007,19843415.88960513,15605167.950017182,12464523.10206315,17234267.706178594,50477452.94559316,46333231,3356356.079057083,20948747.998084627,9583992.91441101,16035814.118952278,20455806.622052293,12808449.05212214,16867248.767967544,10796799.198183432,9126141.151750727,5316020,8416976,13956278.353464182,12334088,11054408,8123068,6351480.38203473,8246649,6569932.091105476,10506033.276371714,7276546,7665648.215976918,6518780,4290568.100842642,3368922,3860479,6391854,5980546.374939007,6142231.017542907,5647368,6109728.671561753,24390043.65221792,10431233
"PadSwap",6004.460568148064,3959.49753354685,2748.6003333854514,9288.023963436937,11101.97775620466,"",7092.509424537278,2460.6528465916554,3281.515167268076,2510.0085195836677,7153.451911625523,3230.4379233387785,9264.871119295996,2632.5949090666113,3855.117495381817,7023.85456016546,"",3818.7879737232643,2292.053372272372,4078.59467486535,5363.499013016997,2915.0791725377885,6182.480537432586,6799.775768871377,6270.280600622548,6250.774550226188,4280.4988282237455,12101.374849371816,4640.425956067805,7811.052159035818,13377.997586084064,7171.64995423049,"",8883.32684899037,10848.49748801826,9896.970119578385,12752.172737217628,7459.353893672587,24918.893230469723,18778.179702983834,18287.48782452265,5735.433881907179,15096.382706487335,5136.801753943311,8332.309952753036,7186.796454414711,3933.0816684546544,6319.838469913751,1600.5360335292703,3551.7504202872587,9692.546149119926,4486.426539681892,"","",2365.88549441934,2051.5429776502715,3241.9831818177036,1924.1925221008632,8989.308926131589,7749.936304425268,7546.573675332579,4765.135339001512,6201.178744499028,2698.76707284448,2569.4309253876963,7534.208490018517,3864.072532906911,3666.0251214875384,5463.555625482139,2085.382952972259,1856.9516993025557,2374.008417657866
"Paint Swap",2787.654591452574,1784.370579552241,1195.7766178654083,1708.374670579335,2018.9433981570671,1265.513544402578,1629.3704708074197,3710.2015978339346,2305.49439265857,1705.0440864484,623.2664969871587,1850.3190369675856,2571.54494061,1381.91004344,460.00129810000004,211.174353,753.6695854799999,1542.2873886999998,896.588472090269,688.77412344,1306.295247,1019.9376960000001,660.6891321200001,252.55662255,3404.21447464,1604.32721288,764.6422619999998,2260.9091778,2365.4132560000003,2051.5379223,2657.9977578,1848.6594359,1392.060033,3140.9404256999997,3723.1243200000004,3610.6864255,3543.8233600000003,297.42351799999994,1321.5293047199998,1884.174766,74.542329,1868.389697,2925.5355119999995,907.8783175000001,540.888193,1186.0617580500002,1984.09184908,573.9523220399999,721.0794,742.1248769999999,3664.7364095999997,2387.26687576,"","",435.86531952000007,1646.433129,1967.9639125,1139.1124329,2527.33846098,2932.768948,1345.66743346,3789.73164321,1520.99672595,2202.86986614,1955.1197260000001,2467.4768133000002,2592.8420308299997,1402.3544958,2690.7481838599997,1841.5972820000002,2307.2062538256723,1948.9875411156765
"Pandora Swap",158155.76907382158,116228.7700411935,105878.90144585755,164314.38992383154,122725.03472520474,208017.6784753266,115151.82137764932,119530.91994052034,121174.07549617416,122834.3472659284,124690.89909544661,145224.55402422207,164785.75970928048,156445.33611050228,159838.56746224427,"",160241.9375165623,156966.43319178367,"",155746.97502547575,134787.19011073033,147749.69209784214,109705.77959146102,146252.67613721712,154392.96835926114,168384.66300102856,212436.36980022452,222190.46370032002,199169.25516518712,271012.6938987852,244375.07587314546,279080.4806361224,250573.9336964865,"",254120.2961972047,238721.63458225847,237276.9199925587,249686.18241052856,361884.42192509584,307241.1082079092,266196.8587195774,147434.64459234255,261734.5778205273,66840.96040904034,45123.172994683104,105587.90602957305,24863.637394043955,37067.26733548076,12300.59973378736,36689.410655166044,18838.811764013622,33046.702452156685,"","",22822.824212796015,17653.665504141663,13980.254626800948,11554.505666753428,19923.97707205737,13629.290764576259,29850.866893792318,12636.853547921522,42272.043202187735,18312.755613708196,4057.63183170647,11023.496996732145,3987.1657646700546,7013.862669264084,5040.285841522554,8421.247293602775,2097.167107053804,13418.029433443853
"Pangea Swap","","","","","","","","","","","","","","","","","","","",4797132.960286111,24173290.33854872,5697537.209230749,10254803.72185559,10623779.35510428,7068460.005187451,5817893.200178344,10980820.16036397,7046742.58907109,10202845.64795326,4804220.757520842,5898858.683646684,3237283.629129817,5749375.741279177,7502514.225652467,"",2638791.228775689,3420621.470715634,"",9154213.77698113,7150674.375423485,12663944.16361512,4017318.453686092,2570526.804464558,2106041.881766621,4235595.844352259,2188131.465290528,2939382.842044692,1482797.467797863,1846607.204747556,882858.8927584135,1043198.137717712,2099805.853365052,"",3649143.834625945,3331351.399854568,1520027.149440596,999640.7936267256,848342.9581251714,797628.2975303297,1080629.707489906,1470904.904870425,993671.8800236852,995252.3290811919,746857.313112988,1217349.865699216,1522932.737851927,953322.3080361695,2104152.145124919,2437813.609115147,2023874.201752607,1409117.869854456,1467448.888217854
"Pangolin",1045693.9319589644,1108868.0886814392,1531749.302298477,1627883.0599603597,3568457.9820299516,4063160.5583435283,1954149.3602424867,1542971.197289595,1108496.4505232477,1529230.4064849776,1928921.522271397,1105157.446627504,4342365.914394582,1858600.1560245003,3067702.7900158414,2940705.4379068953,1846641.0818346858,1942045.4585223075,1366219.4586371798,1835477.2257629163,2364411.5275317286,1366944.7521203787,1589712.946891472,1198809.884228854,3983524.3838772373,3264810.123270013,2685123.9073229046,2571432.131020545,3037028.7895223536,1980125.9894217865,4166593.2081841803,2295903.539307717,3747399.3956354726,2352767.0890221274,3216440.463930434,3330330.3574874555,2049176.199481564,3147646.1131806914,14727817.916669985,14872333.700136384,8268740.683355574,5262317.886197142,2743960.197004295,2686896.870883889,4406699.533389826,2164644.6614713836,1321931.1153104275,1330289.8181975232,882563.749764363,1008960.1166516991,1584420.8067793683,4206418.524984352,2042315.468614777,4386551.295420448,3434952.1731650317,1734202.776791047,1258723.0135095404,771150.4026494707,1511126.0802179656,884423.9113407205,1616384.0731910332,1154716.4144415702,1256660.9622384743,1366976.3287261135,1027732.4596262744,970708.6783327351,597838.6711139665,771220.3277293049,777270.3764208195,750350.8582935687,1011215.0865722877,695077.9080979938
"PayCash",65100.90729999542,51615.86860001087,107452.92589998245,285939.6032999754,681913.1180999875,379046.7728000283,764037.8658999801,66938.1807000041,152696.68910002708,208127.45039999485,659183.6829000115,80145.60240000486,440883.53189998865,2433546.9843000174,1256318.7735000253,244971.46259999275,241911.06610000134,681628.2623000145,1067180.1924999952,598581.798699975,555376.4556999803,148365.4904999733,84503.99800002575,242603.98479998112,2929789.9150999784,4411924.523500025,2668040.3877999783,755616.5530999899,886003.1270999908,513238.1940000057,840775.0105000138,1385339.3129000068,2493520.970200002,475404.59859997034,"",450919.0396999717,255459.546299994,511984.5936999917,2502546.708899975,1910370.0755000114,1167074.8051000237,282885.32950001955,455250.1384000182,144881.38380002975,271378.96950000525,456443.68250000477,512306.91210001707,223729.10930001736,325578.6154000163,98996.59390002489,39459.458100020885,62252.03640002012,"","",523218.2839000225,101183.4186000228,609913.5134999752,57288.91339999437,204941.05500000715,67679.25520002842,172411.74260002375,64070.29329997301,49868.65979999304,46565.84229999781,23321.67110002041,431298.9836000204,184283.70550000668,513951.8993999958,114167.30229997635,74584.05779999495,132351.6182000041,38681.351700007915
"PegaSys",20091.13267618083,13913.582703538053,7727.385376973577,14882.458049490626,30925.24125786552,19147.611028976407,11832.427838000212,19350.862774852794,6526.829710015916,20827.51694364593,24304.053363226394,8662.99120366122,54162.92490028582,12366.470974291387,7893.455214465055,13777.000850227076,3289.496697257714,4927.079342949094,4661.0422103998435,9189.735901839873,17308.191590725757,128832.77576261682,7647.111026387981,9592.425448916765,59756.23522269492,13083.026491459786,10087.370343066388,12908.880508788465,8630.21109232075,10633.058464424159,18908.66921920078,8636.990871206537,17374.547756700307,10676.22421998899,41196.79767886868,10854.63172113631,8365.112740812894,6289.157867336251,52955.52436193782,82164.38015512882,172823.472983003,28107.19058630983,34462.548854331406,53790.649894247545,25759.08128795842,80004.00021887035,56429.89135061408,17580.856954990675,3309.2651269916305,13600.785604545514,38266.18523193989,73183.82452999619,10654.698134015805,10213.707684738762,58831.657961596036,9131.927000167556,28304.188836567624,27360.529348453296,22044.302271188426,19226.316170115173,23326.047351952548,24214.848543283035,6849.235912554466,64511.688763103055,1317.7634443687853,13832.639118770137,5586.279321271549,5468.620550565059,5131.1499322924665,15901.984313753504,26672.81869521454,""
